Harga_Asli,kecamatan,bedroom,bathrooms,jumlah_guest_toilet,list_facilities,lantai,area_digunakan,luas_tanah,latitude,longitude
382400000.0,Sukodono,2,1,1,"Garasi, Dapur lengkap, Ruang kantor, Listrik, Teras, Wifi, Internet, Halaman, Air, Tanpa perabotan, Fully fenced",1,36,90,-7.394061,112.6738809
382150000.0,Sidoarjo,2,1,1,"Garasi, Dapur lengkap, Halaman, Air, Tanpa perabotan, Fully fenced, Internet, Kabel video, Ruang kantor, Listrik, Teras, Wifi",1,50,90,-7.412324,112.5378369
675000000.0,Taman,2,1,1,"Garasi, Dapur terpadu, Halaman, Listrik, AC, Pemandangan panorama, Air, Sebagian perabotan",1,39,105,-7.3589157,112.6810879
1600000000.0,Sedati,4,3,3,"AC, Sebagian perabotan, Listrik, Fully fenced",1,10,150,-7.36775677,112.76208434
800000000.0,Tulangan,3,2,0,"Garasi, Halaman, Gas alam, Listrik, Teras, Dapur terpadu, Tangki air, Air, Tanpa perabotan, Fully fenced",1,105,105,-7.4726134,112.6675398
600000000.0,Sedati,3,1,0,"Garasi, Tangki air, Listrik, Dapur terpadu, Air, Tanpa perabotan",1,84,84,-7.37341934,112.75790378
1300000000.0,Waru,3,3,0,"Air, Tanpa perabotan, Listrik",2,90,60,-7.3562163,112.7610386
640000000.0,Sukodono,2,1,1,"Garasi, Air, Tanpa perabotan, Halaman, Listrik",1,43,75,-7.4168096,112.69251622
300000000.0,Krian,2,1,1,"Dapur lengkap, Listrik, Teras, Air, Tanpa perabotan, Fully fenced",1,34,60,-7.3890992,112.6057228
300400000.0,Waru,2,1,1,"Garasi, Dapur terpadu, Air, Teras, Dapur lengkap, Halaman, Listrik, Deck",1,36,72,-7.3503078,112.7674661
687000000.0,Waru,2,1,1,"Garasi, Pemandangan panorama, Air, Tanpa perabotan, AC, Halaman, Listrik",1,36,90,-7.3503078,112.7674661
390000000.0,Taman,2,1,1,"Tanpa perabotan, Fully fenced",1,36,72,-7.3479081,112.6915096
580400000.0,Buduran,2,1,1,"Garasi, AC, Pemanasan, Kabel video, Ruang layanan, Alarm, Perapian, Air, Teras, Fully fenced, Internet, Balkon, Pemandangan panorama, Halaman, Tangki air, Gas alam, Ruang kantor, Listrik, Deck, Wifi",1,38,72,-7.4251569,112.7230062
800000000.0,Waru,3,2,2,"Garasi, Fully fenced",2,180,150,-7.3599876,112.742208
1200000000.0,Candi,4,3,3,"Garasi, Tanpa perabotan, Balkon",2,95,90,-7.46968659,112.69407492
700000000.0,Candi,3,2,2,"AC, Air, Sebagian perabotan, Wifi, Dapur terpadu, Listrik, Teras",2,70,84,-7.4869501,112.6973995
600000000.0,Sukodono,2,1,1,"Garasi, Kabel video, Tanpa perabotan, AC, Listrik",1,36,90,-7.3914287,112.6988252
700000000.0,Gedangan,2,1,1,"Garasi, Tanpa perabotan, Listrik, Fully fenced",1,110,98,-7.3977218,112.7226611
500000000.0,Sidoarjo,2,1,1,"Garasi, Pemandangan panorama, Tanpa perabotan, Wifi, Internet, Listrik, Fully fenced",1,36,73,-7.4459557,112.7243185
395000000.0,Krian,2,1,1,"Garasi, Halaman, Wifi, Internet, Tanpa perabotan",1,36,72,-7.4035807,112.5985785
550000000.0,Sukodono,2,1,1,"AC, Sebagian perabotan, Listrik",1,6,75,-7.40908657,112.69882511
720000000.0,Buduran,2,1,1,"Garasi, Tanpa perabotan, Halaman",1,45,77,-7.41274316,112.75393019
457500000.0,Candi,2,1,1,"Garasi, Tanpa perabotan, Halaman",1,36,73,-7.4954581,112.7172708
850000000.0,Sidoarjo,3,3,0,"Garasi, Ruang layanan, Listrik, Halaman, Air, Tanpa perabotan",2,150,120,-7.4514112,112.6871692
1300000000.0,Sidoarjo,3,2,0,Tanpa perabotan,2,160,96,-7.4544845,112.6991064
1800000000.0,Waru,4,4,0,Tanpa perabotan,1,204,102,-7.3503078,112.7674661
1700000000.0,Waru,4,2,0,Tanpa perabotan,2,130,150,-7.3503078,112.7674661
4800000000.0,Waru,5,4,1,Tanpa perabotan,2,500,300,-7.3503078,112.7674661
1100000000.0,Waru,5,2,0,Tanpa perabotan,2,210,105,-7.3503078,112.7674661
380000000.0,Candi,2,1,0,"Halaman, Listrik, Air, Tanpa perabotan",2,36,90,-7.491211,112.7488052
450000000.0,Buduran,2,1,0,"Halaman, Listrik, Air, Tanpa perabotan",1,38,90,-7.4219387,112.7532001
380000000.0,Buduran,2,1,0,"Halaman, Listrik, Air, Tanpa perabotan",1,70,105,-7.4223441,112.752444
480000000.0,Buduran,2,1,0,"Air, Tanpa perabotan, Listrik",1,54,90,-7.4219387,112.7532001
500000000.0,Sidoarjo,2,1,0,"Halaman, Listrik, Air, Tanpa perabotan",1,45,90,-7.4156902,112.5443916
480000000.0,Buduran,3,1,0,"Listrik, Teras, Tanpa perabotan",2,130,91,-7.4253929,112.7709556
800000000.0,Sukodono,4,2,0,"Air, Tanpa perabotan, Listrik, Teras",2,156,96,-7.3752179,112.6913732
300000000.0,Gedangan,2,1,0,"Air, Tanpa perabotan, Listrik, Teras",1,130,135,-7.3991599,112.7464556
300000000.0,Sukodono,2,1,0,"Air, Listrik",1,72,72,-7.4212851,112.6712643
400000000.0,Sukodono,4,1,0,"Air, Tanpa perabotan, Listrik",2,135,75,-7.401222,112.6571111
300000000.0,Krian,2,1,0,"Air, Tanpa perabotan, Listrik, Teras",1,72,90,-7.4113967,112.5938957
730000000.0,Candi,3,2,2,"Listrik, Tanpa perabotan",2,55,72,-7.4987052,112.7140956
310000000.0,Waru,2,1,1,"Garasi, Tanpa perabotan, Halaman",1,42,90,-7.3503078,112.7674661
1100000000.0,Taman,2,1,1,"AC, Air, Tanpa perabotan, Tangki air, Listrik",1,36,161,-7.3692421,112.693256
450000000.0,Sukodono,3,1,1,"AC, Tanpa perabotan",1,36,90,-7.4049961,112.6809479
650000000.0,Waru,2,1,0,"Garasi, Halaman, Listrik, Fully fenced, Internet, Air, Tanpa perabotan",1,70,91,-7.34506052,112.74935525
500000000.0,Buduran,2,1,1,"Garasi, Tanpa perabotan",1,6,60,-7.4213829,112.7047843
700000000.0,Candi,2,1,1,"Garasi, AC, Halaman, Air, Wifi, Internet, Dapur lengkap, Tangki air, Listrik",1,90,90,-7.46736755,112.70236395
982000000.0,Taman,2,1,1,"Garasi, Halaman, Tanpa perabotan, Fully fenced, AC, Tangki air, Teras",1,45,128,-7.35563868,112.69266609
789000000.0,Taman,3,2,2,"Garasi, AC, Pemanasan, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Air, Tanpa perabotan, Deck, Wifi, Internet, Dapur lengkap, Dapur terpadu, Kabel video, Ruang layanan, Alarm, Ruang kantor, Listrik, Teras, Fully fenced",1,75,100,-7.36377,112.70935
300000000.0,Krian,2,1,0,"Garasi, Tanpa perabotan, Listrik",1,36,75,-7.4035807,112.5985785
335000000.0,Sukodono,2,1,1,"Garasi, Tanpa perabotan, Air, Fully fenced",1,75,75,-7.39918762,112.63656266
396000000.0,Sukodono,3,2,2,Tanpa perabotan,2,59,59,-7.4156799,112.6815785
410000000.0,Taman,2,1,1,Tanpa perabotan,1,81,81,-7.3683438,112.6824377
990000000.0,Waru,2,1,1,Tanpa perabotan,1,120,120,-7.3434451,112.7685874
475000000.0,Taman,2,1,1,"Garasi, Pemandangan panorama, Air, AC, Halaman, Tanpa perabotan",1,65,96,-7.37466,112.63835
1900000000.0,Sidoarjo,3,3,0,"Garasi, Tanpa perabotan",2,300,180,-7.4501427,112.6950608
1200000000.0,Waru,3,2,0,"Garasi, Halaman, Air, Tanpa perabotan, Fully fenced, Balkon, Ruang layanan, Listrik, Teras",2,100,73,-7.3434451,112.7685874
393150000.0,Krian,2,1,1,"Garasi, Halaman, Tanpa perabotan, Dapur terpadu, Air, Teras",1,39,105,-7.4035807,112.5985785
799000000.0,Candi,3,2,0,"Garasi, Pemandangan panorama, Tanpa perabotan, Deck, Balkon, Listrik, Teras",110,110,72,-7.48059252,112.7076925
660000000.0,Sidoarjo,2,1,1,"Garasi, AC, Air, Tanpa perabotan, Fully fenced, Internet, Halaman, Listrik, Teras",1,80,105,-7.4514112,112.6871692
765000000.0,Gedangan,2,1,1,"Listrik, Tanpa perabotan",1,60,90,-7.3850773,112.7531193
300000000.0,Krian,2,1,1,"Garasi, Sebagian perabotan, Air",1,36,75,-7.3970707,112.601646
600000000.0,Sukodono,2,2,1,"Garasi, Tanpa perabotan, Ruang kantor",2,42,78,-7.4277073,112.6809479
500000000.0,Sukodono,2,1,1,"Garasi, Air, Internet, Tanpa perabotan",1,36,90,-7.394061,112.6738809
495000000.0,Sedati,2,1,1,"Garasi, Air, Ruang kantor, Berperabot lengkap",1,45,78,-7.3717381,112.7637334
900000000.0,Balongbendo,2,1,0,Tanpa perabotan,1,70,90,-7.4217,112.5322
1300000000.0,Balongbendo,6,2,0,Tanpa perabotan,1,180,180,-7.4217,112.5322
600000000.0,Sukodono,2,2,1,"Garasi, Sebagian perabotan, Air",2,42,78,-7.4277073,112.6809479
500000000.0,Sukodono,1,2,1,"Garasi, Tanpa perabotan, Air",1,40,90,-7.394061,112.6738809
1300000000.0,Waru,3,2,0,Air,1,162,162,-7.344766,112.7703313
382000000.0,Krian,2,1,1,"Air, Sebagian perabotan, Listrik",1,72,72,-7.3970707,112.601646
600000000.0,Sukodono,2,2,1,"Garasi, Listrik, Air, Sebagian perabotan",1,45,90,-7.394061,112.6738809
450000000.0,Sidoarjo,2,1,1,"Halaman, Listrik, Air, Tanpa perabotan",1,40,72,-7.44977187,112.70154957
300000000.0,Waru,2,1,1,"Pemandangan panorama, Listrik, Fully fenced, Halaman, Tanpa perabotan",1,34,60,-7.3503078,112.7674661
2250000000.0,Buduran,5,4,0,Tidak Ada,2,350,302,-7.443082999999999,112.7029373
674930000.0,Wonoayu,3,1,1,"Tanpa perabotan, Fully fenced",1,90,36,-7.4390818,112.6571111
460000000.0,Porong,2,1,1,"Tanpa perabotan, Fully fenced",1,36,90,-7.5402368,112.69314
1300000000.0,Candi,3,2,2,"Garasi, AC, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Perapian, Air, Rubanah, Teras, Fully fenced, Internet, Balkon, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Alarm, Gas alam, Ruang kantor, Listrik, Tanpa perabotan, Deck, Wifi",2,78,105,-7.46736755,112.70236395
1200000000.0,Sidoarjo,4,3,3,"Garasi, Balkon, Halaman, Listrik, Wifi, Internet, Pemandangan panorama, Air, Tanpa perabotan",2,95,90,-7.4656974,112.70677015
10500000000.0,Waru,9,6,0,"Garasi, Balkon, Halaman, Listrik, AC, Dapur lengkap, Air, Fully fenced",2,800,350,-7.3602558,112.7434242
480000000.0,Candi,2,1,1,"Air, Fully fenced, Tanpa perabotan",1,72,36,-7.48435287,112.74818547
728000000.0,Gedangan,2,2,2,"Garasi, Pemandangan panorama, Air, Sebagian perabotan, Dapur terpadu, Halaman, Listrik",2,56,90,-7.396155,112.7047843
390000000.0,Sedati,2,1,1,"Garasi, Air, Tanpa perabotan, Halaman, Listrik, Fully fenced",1,36,72,-7.4109236,112.7719291
620000000.0,Waru,2,1,1,"Air, Tanpa perabotan, Listrik",1,32,72,-7.3541506,112.8078629
527000000.0,Sedati,2,1,1,"Air, Tanpa perabotan, Listrik",1,33,72,-7.3978516,112.8151735
805000000.0,Waru,3,1,0,"Air, Wifi, Listrik",1,48,90,-7.355774,112.8064202
3200000000.0,Sidoarjo,3,3,1,"Dapur lengkap, Fully fenced, Lemari pakaian bawaan, Wifi",1,121,306,-7.44977187,112.70154957
665000000.0,Krian,2,2,2,"Halaman, Listrik, Teras, Air, Tanpa perabotan",2,49,84,-7.4170186,112.5975167
587000000.0,Candi,2,1,1,"Internet, Halaman, Air, Wifi, Pemandangan panorama, Tangki air, Listrik",1,38,72,-7.46736755,112.70236395
1010000000.0,Candi,3,3,3,"Garasi, Balkon, Halaman, Air, Tanpa perabotan, Internet, Pemandangan panorama, Tangki air, Listrik, Wifi",2,85,72,-7.46736755,112.70236395
350000000.0,Candi,2,1,0,Tanpa perabotan,1,72,72,-7.4980086,112.7133981
479820000.0,Taman,2,1,1,"Tanpa perabotan, Fully fenced",1,90,36,-7.340531,112.7077638
688000000.0,Porong,2,1,1,"Garasi, Halaman, Listrik, Dapur terpadu, Air, Sebagian perabotan",1,39,105,-7.5402368,112.69314
552000000.0,Prambon,2,1,1,"Garasi, Dapur terpadu, Air, Tanpa perabotan, AC, Halaman, Listrik",1,36,90,-7.4457506,112.5707595
417000000.0,Tarik,2,1,1,"Garasi, Dapur terpadu, Air, Tanpa perabotan, AC, Halaman, Listrik",1,36,72,-7.4590581,112.516509
275000000.0,Krian,2,1,1,"Garasi, Pemandangan panorama, Listrik, Teras, Dapur lengkap, Halaman, Tanpa perabotan, Fully fenced",1,34,60,-7.376482,112.6118688
300000000.0,Taman,2,1,1,"Dapur lengkap, Halaman, Listrik, Fully fenced, Pemandangan panorama, Alarm, Tanpa perabotan",1,34,60,-7.340531,112.7077638
320030000.0,Gedangan,2,1,1,"Garasi, Pemandangan panorama, Air, Tanpa perabotan, Dapur terpadu, Halaman, Listrik",1,36,72,-7.3896762,112.7279598
458460000.0,Sedati,3,1,1,"Air, Fully fenced, Tanpa perabotan",1,90,36,-7.3839793,112.7755718
382800000.0,Wonoayu,2,1,1,"Garasi, Halaman, Air, Tanpa perabotan, Fully fenced, Internet, Ruang kantor, Listrik, Teras, Wifi",1,32,72,-7.446138,112.6514882
382750000.0,Tarik,2,1,1,"Garasi, Halaman, Air, Tanpa perabotan, Fully fenced, Internet, Ruang kantor, Listrik, Teras, Wifi",1,32,72,-7.4590581,112.516509
382650000.0,Taman,2,1,1,"Garasi, Ruang kantor, Listrik, Teras, Wifi, Halaman, Air, Tanpa perabotan, Fully fenced",1,72,32,-7.3589157,112.6810879
382600000.0,Krian,2,1,1,"Garasi, Dapur terpadu, Ruang kantor, Listrik, Teras, Wifi, Internet, Halaman, Air, Tanpa perabotan, Fully fenced",1,32,72,-7.40299,112.5873906
390000000.0,Sedati,2,1,1,"Garasi, AC, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Alarm, Gas alam, Ruang kantor, Listrik, Tanpa perabotan, Deck, Wifi, Internet, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Perapian, Air, Rubanah, Teras, Fully fenced",1,36,72,-7.4109236,112.7719291
405000000.0,Sukodono,3,1,1,"Air, Fully fenced, Tanpa perabotan",1,36,90,-7.394061,112.6738809
450000000.0,Candi,2,2,0,"Garasi, Air, Halaman, Tanpa perabotan",2,45,84,-7.4869445,112.6970147
300500000.0,Tulangan,2,1,1,"Garasi, Pemandangan panorama, Air, Tanpa perabotan, Dapur terpadu, Halaman, Listrik, Deck",1,36,72,-7.4812926,112.6468606
310000000.0,Sukodono,2,1,1,"Dapur terpadu, Air, Tanpa perabotan, Halaman, Listrik, Teras",1,36,72,-7.394061,112.6738809
395000000.0,Sidoarjo,2,1,1,Fully fenced,1,36,72,-7.4568788,112.7128512
3000000000.0,Buduran,5,4,4,Berperabot lengkap,2,300,180,-7.4379801,112.6999311
585000000.0,Wonoayu,2,1,1,"Garasi, Balkon, Kabel video, Ruang layanan, Perapian, Fully fenced, AC, Dapur lengkap, Halaman, Lemari pakaian bawaan, Tanpa perabotan, Wifi",1,38,72,-7.44424093,112.6472858
588000000.0,Sukodono,2,1,1,"Garasi, AC, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Perapian, Air, Rubanah, Deck, Wifi, Internet, Balkon, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Alarm, Gas alam, Ruang kantor, Listrik, Teras, Fully fenced",1,30,72,-7.39308949,112.67592743
392000000.0,Buduran,2,1,1,"Air, Fully fenced, Tanpa perabotan",1,36,72,-7.4251569,112.7230062
400000000.0,Waru,2,1,1,"Air, Fully fenced, Tanpa perabotan",1,36,90,-7.3588392,112.7583752
1600000000.0,Waru,3,2,2,"Garasi, Listrik, Wifi, Air, Sebagian perabotan",2,150,98,-7.36463451,112.73444485
457460000.0,Gedangan,2,1,1,"Air, Fully fenced, Tanpa perabotan",1,36,90,-7.3896762,112.7279598
1300000000.0,Waru,3,3,3,"Garasi, Listrik, Air, Tanpa perabotan",2,90,60,-7.3650809,112.7694171
320000000.0,Krian,2,1,1,"Garasi, Air, Halaman, Tanpa perabotan",1,36,72,-7.40299,112.5873906
478280000.0,Sedati,2,1,1,"Tanpa perabotan, Fully fenced",1,36,72,-7.4109236,112.7719291
555000000.0,Sukodono,2,1,1,"Dapur terpadu, Air, Tanpa perabotan, Halaman, Listrik",1,40,90,-7.394061,112.6738809
680000000.0,Sukodono,2,1,1,"Dapur terpadu, Air, Tanpa perabotan, Halaman, Listrik, Teras",1,54,120,-7.41997638,112.68392745
493090000.0,Sedati,2,1,1,"Air, Tanpa perabotan, Listrik",1,36,90,-7.4174595,112.7736307
450000000.0,Sidoarjo,3,1,0,Tidak Ada,1,70,130,-7.4497718,112.7015495
460000000.0,Sidoarjo,3,2,0,Tidak Ada,1,252,150,-7.4497718,112.7015495
3800000000.0,Sidoarjo,0,4,0,Sebagian perabotan,1,643,381,-7.4497718,112.7015495
860000000.0,Sedati,3,2,2,"Garasi, Air, Fully fenced, Balkon, Listrik",1,68,90,-7.378833099999999,112.8165095
298000000.0,Krian,2,1,1,"Halaman, Air, Tanpa perabotan, Tangki air, Listrik",2,36,72,-7.40299,112.5873906
1350000000.0,Sidoarjo,4,3,0,Tidak Ada,2,240,240,-7.4472664,112.6959507
910000000.0,Buduran,3,3,3,"Garasi, Air, Halaman, Listrik",2,85,72,-7.41274316,112.75393019
800000000.0,Buduran,3,2,2,"Garasi, Listrik, Air, Tanpa perabotan",2,59,72,-7.41274316,112.75393019
749200000.0,Sukodono,3,2,2,"Internet, Halaman, Listrik, Balkon, Air, Tanpa perabotan",2,65,96,-7.394061,112.6738809
555000000.0,Sukodono,2,1,1,"Internet, Halaman, Listrik, Teras, Dapur terpadu, Air, Tanpa perabotan",1,40,90,-7.394061,112.6738809
900000000.0,Waru,2,2,2,"Garasi, Listrik, Air, Fully fenced",1,65,90,-7.3434451,112.7685874
200000000.0,Tulangan,2,1,1,"Air, Tanpa perabotan, Listrik",1,339,339,-7.487332,112.6288041
595000000.0,Sukodono,2,1,1,"Garasi, AC, Pemanasan, Pemandangan panorama, Halaman, Tangki air, Ruang kantor, Listrik, Teras, Fully fenced, Internet, Dapur lengkap, Dapur terpadu, Kabel video, Ruang layanan, Lemari pakaian bawaan, Air, Tanpa perabotan, Deck, Wifi",1,36,78,-7.3914287,112.6988252
200000000.0,Krembung,2,1,1,"Air, Tanpa perabotan, Listrik",1,90,90,-7.5078737,112.6228447
150000000.0,Tulangan,2,1,1,"Air, Tanpa perabotan, Listrik",1,94,94,-7.4618085,112.6571111
299000000.0,Krian,2,1,1,"Halaman, Tanpa perabotan",1,36,72,-7.40468655,112.57806201
285000000.0,Sidoarjo,2,1,1,"Halaman, Tanpa perabotan",1,36,72,-7.412324,112.5378369
320000000.0,Wonoayu,2,1,1,"Halaman, Tanpa perabotan",1,36,72,-7.446138,112.6514882
285000000.0,Sidoarjo,2,1,1,"Halaman, Tanpa perabotan",1,36,71,-7.412324,112.5378369
600000000.0,Waru,3,1,0,Tanpa perabotan,1,102,170,-7.3503078,112.7674661
1960000000.0,Candi,3,3,3,"Balkon, Halaman, Air, Teras, Dapur terpadu, Tangki air, Tanpa perabotan",2,180,126,-7.4622498,112.6958457
1960000000.0,Candi,4,3,3,"Garasi, Balkon, Dapur terpadu, Lemari pakaian bawaan, Listrik, Teras, AC, Dapur lengkap, Halaman, Air, Berperabot lengkap",3,183,108,-7.4622498,112.6958457
299000000.0,Wonoayu,2,1,1,Tanpa perabotan,1,36,72,-7.446138,112.6514882
299000000.0,Sidoarjo,2,1,1,Tanpa perabotan,1,36,72,-7.412324,112.5378369
1960000000.0,Candi,4,3,3,"Garasi, AC, Halaman, Air, Berperabot lengkap, Internet, Balkon, Lemari pakaian bawaan, Listrik, Teras",3,138,108,-7.4622498,112.6958457
299000000.0,Sidoarjo,2,1,1,"Halaman, Tanpa perabotan",1,36,72,-7.412324,112.5378369
498000000.0,Sidoarjo,2,1,1,Tanpa perabotan,1,36,72,-7.412324,112.5378369
498000000.0,Sidoarjo,2,1,1,"Halaman, Tanpa perabotan",1,36,72,-7.412324,112.5378369
498000000.0,Sidoarjo,2,1,1,Halaman,1,36,72,-7.412324,112.5378369
665000000.0,Krian,2,2,2,"Halaman, Tanpa perabotan, Wifi, Air, Teras",2,49,84,-7.4170186,112.5975167
285000000.0,Krian,2,1,1,"Halaman, Tanpa perabotan",1,36,72,-7.40299,112.5873906
560000000.0,Krian,2,1,1,"Garasi, Tangki air, Wifi, Internet, Tanpa perabotan",1,36,72,-7.4046864,112.5780619
1190000000.0,Wonoayu,3,2,2,"Halaman, Tanpa perabotan, Air",2,95,105,-7.4449197,112.6517872
460000000.0,Prambon,2,1,1,"Air, Tanpa perabotan, Listrik",1,36,90,-7.449034,112.569756
480000000.0,Prambon,2,1,1,"Air, Tanpa perabotan",1,45,91,-7.449034,112.569756
500000000.0,Prambon,2,1,0,"Air, Tanpa perabotan, Listrik",1,36,90,-7.449034,112.569756
1600000000.0,Sidoarjo,4,4,0,"Internet, Air, Tanpa perabotan, Halaman, Listrik, Fully fenced",2,160,160,-7.4479358,112.6956393
600000000.0,Waru,3,1,0,"Garasi, Tanpa perabotan, Listrik",1,84,84,-7.3588392,112.7583752
285000000.0,Sidoarjo,2,1,1,"Air, Tanpa perabotan",1,36,72,-7.412324,112.5378369
1300000000.0,Waru,2,1,0,"Garasi, Tanpa perabotan, Halaman",1,80,107,-7.3556673,112.7477881
285000000.0,Taman,3,2,2,"Tanpa perabotan, Teras",2,68,72,-7.3692421,112.693256
350000000.0,Gedangan,2,1,1,"Garasi, Fully fenced, Tanpa perabotan",1,40,90,-7.3885665,112.7323259
397000000.0,Sedati,2,1,1,"Garasi, AC, Dapur terpadu, Kabel video, Ruang layanan, Lemari pakaian bawaan, Air, Rubanah, Teras, Fully fenced, Internet, Dapur lengkap, Pemandangan panorama, Halaman, Tangki air, Ruang kantor, Listrik, Tanpa perabotan, Deck, Wifi",1,32,72,-7.3989951,112.8165095
756000000.0,Waru,2,1,1,"Garasi, AC, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Lemari pakaian bawaan, Ruang kantor, Listrik, Teras, Wifi, Internet, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Gas alam, Air, Tanpa perabotan, Deck",1,39,91,-7.3468093,112.7792692
637000000.0,Sukodono,2,1,1,"Garasi, Air",1,36,90,-7.3914287,112.6988252
215000000.0,Sidoarjo,2,1,1,"Halaman, Tanpa perabotan",1,42,90,-7.412324,112.5378369
450000000.0,Tulangan,2,1,1,Tanpa perabotan,1,36,78,-7.4812926,112.6468606
555000000.0,Sukodono,2,1,1,"Garasi, Halaman, Listrik, Teras, Internet, Air, Tanpa perabotan",1,40,90,-7.394061,112.6738809
320000000.0,Wonoayu,2,1,1,"Dapur terpadu, Tanpa perabotan, Air",1,36,72,-7.446138,112.6514882
834000000.0,Candi,3,2,2,"Garasi, Dapur terpadu, Tangki air, Tanpa perabotan, Balkon, Halaman, Listrik, Teras",2,120,78,-7.4869501,112.6973995
300000000.0,Sidoarjo,2,1,1,"Halaman, Tanpa perabotan, Air",1,36,72,-7.412324,112.5378369
1100000000.0,Buduran,4,2,2,Tanpa perabotan,2,120,120,-7.4221052,112.7112938
950000000.0,Sidoarjo,4,2,0,"Internet, Wifi",2,120,120,-7.4578331,112.7278553
500000000.0,Krian,2,1,1,"Garasi, Tanpa perabotan, Tangki air",1,36,90,-7.3980797,112.6213548
530000000.0,Krian,2,1,1,"Garasi, Listrik, Halaman, Tanpa perabotan",1,36,72,-7.40715473,112.57926353
685000000.0,Wonoayu,2,1,1,"Garasi, Pemandangan panorama, Tangki air, Listrik, Teras, Internet, Halaman, Air, Tanpa perabotan",1,52,84,-7.4478578,112.662473
1500000000.0,Gedangan,3,1,1,"Garasi, Air, Tanpa perabotan, Ruang layanan, Listrik, Teras",1,100,153,-7.3941638,112.7472474
1000000000.0,Candi,3,2,2,"Garasi, Halaman, Listrik, Teras, Internet, Air, Tanpa perabotan",2,85,72,-7.4618261,112.69071
425000000.0,Krian,2,1,1,"Garasi, Dapur terpadu, Listrik, Fully fenced, AC, Air, Sebagian perabotan",1,72,72,-7.4100257,112.5859965
285000000.0,Sidoarjo,2,1,1,"Air, Tanpa perabotan",1,36,72,-7.44977187,112.70154957
1110000000.0,Sidoarjo,3,2,2,"Garasi, Halaman, Air, Tanpa perabotan, Dapur lengkap, Alarm, Listrik",2,85,112,-7.4510326,112.6680905
325000000.0,Sukodono,2,1,0,Tidak Ada,1,36,60,-7.408064,112.6943559
1650000000.0,Sidoarjo,4,3,0,"Air, Tanpa perabotan, Listrik, Teras",2,120,104,-7.44726655,112.69595079
285000000.0,Sidoarjo,2,1,1,"Halaman, Tanpa perabotan, Air",1,36,72,-7.412324,112.5378369
1000000000.0,Candi,3,2,2,"Garasi, Air, Tanpa perabotan, Halaman, Listrik",2,85,72,-7.4622498,112.6958457
375000000.0,Krian,2,1,1,"Garasi, Tangki air, Listrik, Halaman, Air, Tanpa perabotan",1,36,72,-7.3970707,112.601646
799000000.0,Candi,3,2,0,"Internet, Listrik, Wifi, Balkon, Tanpa perabotan",2,72,72,-7.4869445,112.6970147
568000000.0,Taman,2,1,1,"AC, Halaman, Tanpa perabotan, Dapur terpadu, Tangki air",1,36,78,-7.3778578,112.6411193
655000000.0,Sukodono,2,1,1,"Garasi, Dapur terpadu, Tanpa perabotan, AC, Halaman",2,54,72,-7.392182,112.695822
698000000.0,Sukodono,2,1,1,"Garasi, Dapur terpadu, Tanpa perabotan, AC, Tangki air",2,56,90,-7.3917448,112.7010238
928000000.0,Candi,2,2,2,"Garasi, Balkon, Tangki air, Teras, AC, Dapur terpadu, Tanpa perabotan, Deck",2,117,72,-7.4869501,112.6973995
602300000.0,Krian,2,1,1,"Garasi, Dapur terpadu, Halaman, Air, Tanpa perabotan, Wifi, AC, Pemandangan panorama, Tangki air, Listrik, Fully fenced",1,36,72,-7.40517063,112.58526445
534850000.0,Krian,2,1,1,"Garasi, AC, Air, Fully fenced, Internet, Tangki air, Tanpa perabotan",1,36,72,-7.4000488,112.5747019
725000000.0,Sukodono,3,2,2,"Garasi, Halaman, Listrik, Teras, Balkon, Air, Tanpa perabotan, Wifi",2,65,96,-7.394061,112.6738809
1960000000.0,Candi,4,3,3,"Internet, Balkon, Lemari pakaian bawaan, Berperabot lengkap, AC, Tangki air, Air",3,138,108,-7.4615323,112.6885253
592000000.0,Sukodono,2,1,1,"Garasi, AC, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Alarm, Ruang kantor, Listrik, Sebagian perabotan, Deck, Wifi, Internet, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Air, Rubanah, Teras, Fully fenced",1,40,75,-7.4028402,112.7004847
375000000.0,Tulangan,2,1,0,"Garasi, Halaman, Teras, Pemandangan panorama, Listrik",1,36,72,-7.4726134,112.6675398
750000000.0,Sidoarjo,2,2,0,"Air, Tanpa perabotan, Listrik",1,90,174,-7.4578331,112.7278553
1400000000.0,Waru,3,3,1,"Garasi, Air, Dapur terpadu, Sebagian perabotan",2,120,120,-7.350897,112.7384808
292500000.0,Wonoayu,2,1,0,"Air, Tanpa perabotan",1,36,72,-7.446138,112.6514882
