Harga_Asli,kecamatan,bedroom,bathrooms,jumlah_guest_toilet,list_facilities,list_buildings,lantai,area_digunakan,luas_tanah,latitude,longitude,dist_SD,dist_SMP,dist_SMA_SMK,dist_Universitas,dist_Fasilitas_Kesehatan,dist_Mall,dist_Supermarket,dist_Minimarket,dist_Stasiun,dist_Terminal,dist_Bandara,dist_Halte,dist_Entry_Exit_Tol
1100000000,Sidoarjo,4,3,0,"Garasi, Air, Teras, Tangki air, Listrik",Tidak Ada,1,124,90,-7.45614514,112.7066448,2.02660401943048,1.4011837043716153,1.0145145574382093,1.019723504960926,1.3200706698293965,1.6402135823890673,1.008712998508686,2.535181713243409,1.9725734245725304,3.181505727266887,13.54162040739737,1.1613721933755679,1.6186459648921647
600000000,Buduran,2,1,1,Tanpa perabotan,Tidak Ada,1,130,90,-7.4350501,112.7138119,1.9187821574341497,1.7280120639868037,1.35325886791298,2.428536165979175,1.7806866574039903,1.1275791477410755,1.4462807740075412,1.2804400234680628,4.453167632429335,4.833337476708905,10.747101943699354,3.5104749677927933,24.19178954618573
1500000000,Waru,4,2,2,Tanpa perabotan,Tidak Ada,1,130,90,-7.3435939,112.7688649,1.2525569441519322,2.021316273840051,2.194835747733181,3.4690386709322625,1.2266158589877272,6.606484760817547,0.44485018571525164,1.6043713042864418,5.127547457305632,5.93914146522315,5.669196066546538,5.108688306723989,4.202238627778727
1900000000,Waru,4,2,0,Tanpa perabotan,Tidak Ada,2,130,90,-7.3435939,112.7688649,1.2525569441519322,2.021316273840051,2.194835747733181,3.4690386709322625,1.2266158589877272,6.606484760817547,0.44485018571525164,1.6043713042864418,5.127547457305632,5.93914146522315,5.669196066546538,5.108688306723989,4.202238627778727
2900000000,Sidoarjo,6,6,0,"Air, Sebagian perabotan, Listrik",Tidak Ada,2,135,90,-7.44726655,112.6959508,1.4352077098292284,0.824445534555247,1.782333433154027,2.0486381941266556,1.3849037536883855,1.085484708186347,1.6917013532281613,2.6769351737169758,4.218868394293735,5.217578258901046,14.364791005072773,3.176001425147047,18.06259924724867
1920000000,Gedangan,0,1,0,Air,Tidak Ada,1,138,90,-7.3787248,112.7160377,2.0096474750728666,3.69626163629308,3.899356172706697,6.742995128209673,2.00733245447305,3.801477264598451,3.7795681135965045,2.3542046909633325,2.723350282576002,4.85493833419125,6.651141048325886,2.575503754965776,22.599694906570015
1300000000,Waru,3,2,0,"AC, Tangki air, Wifi, Halaman, Tanpa perabotan",Tidak Ada,2,140,90,-7.3432711,112.7683327,1.3773391833947835,1.996591986447833,2.1701114603409626,3.593820910175113,1.4414149160324587,6.581760473425328,0.3849449750522403,1.6279901425770593,5.102823169913415,5.914417177830931,5.79397830578939,5.083964019331772,5.1011870397206005
1130000000,Sedati,3,3,3,"Garasi, AC, Pemanasan, Tangki air, Perapian, Listrik, Internet, Balkon, Pemandangan panorama, Gas alam, Ruang kantor, Tanpa perabotan","Keamanan, Area anak-anak, Taman, Lapangan tenis, Gym, Angkat, Rumah jaga",2,160,90,-7.3691194,112.7645339,1.8951380254852177,2.353119367691697,2.2019249009781143,5.3103609607813445,1.7653966041689682,4.975595443225155,1.2801559923011943,1.1834310596390998,5.839153397617245,3.4563780402974955,2.2262185431802157,5.839153397617245,7.336814682244952
550000000,Buduran,2,1,0,Tanpa perabotan,Tidak Ada,1,180,90,-7.436595,112.694927,2.3052826352181146,1.0910807981993018,3.925477366037864,3.5038469898966853,4.093047567275763,2.540693503956377,3.146910148998192,25.70403532324605,5.674077190063765,6.67435079040842,15.58889553321888,4.631210220917077,27.31766660554964
600000000,Sedati,2,1,0,Tanpa perabotan,Tidak Ada,1,180,90,-7.3951247,112.8082562,0.8181356888592027,9.15749643079055,6.313394338418692,3.048718920928192,5.975452667304915,10.676998074076742,8.495617131946826,3.878478723051554,9.970136161883767,3.725241879251429,3.8255487369298353,10.136249721365457,8.687826904063684
870000000,Candi,3,2,0,"Garasi, Tanpa perabotan","Cctv, Kolam renang",2,200,90,-7.4622498,112.6958457,3.261169405607827,3.2109827830134794,2.260083247160519,3.3405744321889,1.3754913190556262,4.03357298392891,1.7170503088939115,0.9009199717489937,3.531115126932028,3.090558661910867,15.965483427064285,3.885898556426229,15.935579650258495
123,Waru,2,1,1,"Garasi, Tanpa perabotan, Listrik, Teras",Keamanan,1,36,91,-7.3537484,112.7481101,1.3521137300857986,1.2364723243993054,1.634144943587917,2.244127556945306,1.3067880288104394,3.6242312310616533,1.6714001761841637,2.8303586909810536,2.7831497560158702,4.259458023694189,4.332630393334258,2.764290605434227,1.6951714611354531
235000000,Sidoarjo,2,1,1,"Garasi, Tanpa perabotan",Tidak Ada,1,36,91,-7.43052082,112.6765075,1.3126907858884658,2.2208086794695787,1.1103617747838892,4.9917435811304856,2.0808146337612965,4.028590095190176,4.27116654350682,22.897338339459047,8.094575107446708,7.889554523164048,14.111470184052145,8.247149529235259,24.578845781979304
1020000000,Candi,3,2,2,Tanpa perabotan,Tidak Ada,2,36,91,-7.4615323,112.6885253,2.939287992911314,2.503194583259625,2.4537641245910016,3.8973325975580715,0.2606375930587376,3.3257847841750556,0.4501234553151389,0.7252288394731637,4.0878732923011984,3.647316827280037,16.522241592433463,4.4426567217954,15.992467812304103
391000000,Sedati,2,1,1,"Garasi, AC, Halaman, Listrik, Teras, Wifi, Internet, Kabel video, Air, Tanpa perabotan, Fully fenced","Keamanan, Area anak-anak, Panggang, Lapangan tenis, Cctv, Taman, Rumah jaga, Keamanan 24 jam",1,39,91,-7.40573552,112.7613933,2.5065411140907705,5.029552198919072,1.2356790443970957,4.461970855121569,2.912570849346763,7.408849670742178,4.701728814821947,2.9293841300495416,5.511152092956382,4.563461083065851,3.7937857227930625,5.511152092956382,12.058738844974425
543000000,Tanggulangin,2,1,1,"Garasi, Dapur terpadu, Air, Tanpa perabotan, AC, Pemandangan panorama, Listrik","Keamanan, Gym, Taman, Keamanan 24 jam, Cctv, Area anak-anak, Rumah jaga",1,39,91,-7.50246405,112.7091935,1.7573066699660456,2.6970354287052523,4.610180184293684,1.697485361240256,4.496927141978718,6.492677739123481,4.744941668808071,1.6546414878883162,0.5192105980143841,4.619599186680876,18.36923022167017,0.4326979768121473,15.790509940022856
830000000,Candi,3,2,2,Garasi,"Cctv, Keamanan 24 jam, Taman",2,40,91,-7.4588931,112.6995701,2.527793492151256,2.7182052681166424,0.9349548918915018,2.015446076919883,1.8062970438021568,3.1659561133115135,1.687197023471532,1.4429531440284655,2.205986771663012,2.8711066646809624,14.640355071795268,2.560770201157212,2.2971299898550113
483000000,Buduran,2,1,1,"Garasi, AC, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Lemari pakaian bawaan, Perapian, Listrik, Tanpa perabotan, Fully fenced, Internet, Balkon, Pemanasan, Jacuzzi, Alarm, Gas alam, Ruang kantor, Rubanah, Deck","Keamanan, Gym, Angkat, Pustaka, Pramutamu, Panggang, Akses bagi penyandang disabilitas, Cctv, Area anak-anak, Sauna, Taman, Taman atap, Rumah jaga",1,40,91,-7.425129,112.7230909,1.9103003698000902,1.3979537096236054,1.1061051005356428,1.0526762945523878,2.292918065434631,2.740648466165926,2.107458689324181,1.941617938784703,5.114345547745976,5.4945153920255425,8.711963206887251,4.531137011819095,22.156650809373637
459850000,Tulangan,2,1,1,"Pemandangan panorama, Halaman, Tangki air, Air, Wifi, Kabel video, Ruang layanan, Ruang kantor, Teras","Keamanan, Sauna, Lapangan tenis, Spa, Kolam renang, Taman atap, Keamanan 24 jam",1,40,91,-7.4812926,112.6468606,6.327984245615995,6.601769438025699,5.761219832828524,8.92402312188789,6.15910018676534,9.029788106805638,6.0785392123148805,3.862833136281295,1.9903369536853601,9.169755688912613,21.57939230812446,1.9903369536853601,16.16631737855306
406000000,Tulangan,2,1,1,"Garasi, AC, Air, Tanpa perabotan, Fully fenced, Internet, Halaman, Listrik, Teras, Wifi","Keamanan, Taman, Rumah jaga, Keamanan 24 jam, Area anak-anak, Panggang, Lapangan tenis",1,40,91,-7.4726134,112.6675398,3.7884851569477536,4.410160491784239,3.569610886587065,7.488079049718875,3.9674912405238794,6.838179160564179,3.8869302660734184,1.671224190039835,3.4142532438342563,6.978146742671149,19.387783361882995,3.441593893191538,14.731384268983101
382550000,Waru,2,1,1,"Garasi, Kabel video, Ruang kantor, Listrik, Teras, Wifi, Internet, Halaman, Air, Tanpa perabotan, Fully fenced","Keamanan, Kolam renang, Taman, Rumah jaga, Cctv, Area anak-anak, Taman atap, Keamanan 24 jam",1,44,91,-7.34997987,112.7666361,1.2356868793976536,1.2543503097837754,1.4278697836769056,4.104284204999149,0.5045311219477017,5.839518796761272,4.369500634739396,0.9685715762931216,4.360581493249357,5.254998611546992,4.024839114429709,4.341722342667714,5.135220168053899
687000000,Waru,2,1,1,"Garasi, Pemandangan panorama, Air, Tanpa perabotan, AC, Halaman, Listrik","Keamanan, Area anak-anak, Rumah jaga, Cctv, Taman, Keamanan 24 jam",1,45,91,-7.3503078,112.7674661,1.1043800195281273,1.2290062172207443,1.4454635210614053,3.972977345129623,0.373224262078175,5.970825656630798,4.2381937748698695,0.837264716423595,4.491888353118883,5.123691751677464,3.8935322545601827,4.47302920253724,5.266527027923425
300000000,Krian,2,1,1,"Dapur lengkap, Listrik, Teras, Air, Tanpa perabotan, Fully fenced","Kolam renang, Taman, Area anak-anak, Keamanan 24 jam",1,45,91,-7.3890992,112.6057228,3.137630811534046,4.46303106143132,4.334439096612748,10.866599923726328,4.487523665383597,15.091947048491935,12.418201067847605,0.548371538478719,3.187991627193941,3.714194804938617,19.58334696933345,3.0574320026057453,24.89771575849989
799000000,Candi,3,2,0,"Garasi, Pemandangan panorama, Tanpa perabotan, Deck, Balkon, Listrik, Teras","Rumah jaga, Keamanan 24 jam",110,50,91,-7.48059252,112.7076925,1.5102668279149671,2.210475479511741,2.560613360789566,2.790173884642522,2.4473603184746,4.443110915619364,4.5020353278488825,1.553516698859696,3.7925817217699316,2.5700323631767588,16.319663398166057,4.5751448360941565,12.196228215750136
660000000,Sidoarjo,2,1,1,"Garasi, AC, Air, Tanpa perabotan, Fully fenced, Internet, Halaman, Listrik, Teras","Taman, Keamanan 24 jam, Rumah jaga",1,50,91,-7.4514112,112.6871692,1.270364248216997,0.9698529298016291,0.7848403798966858,3.3533179411005833,1.4340395183999552,2.390164455160275,1.8676852642238388,1.865145923478696,4.155329173355922,4.770289525743679,15.669470752046706,4.0551064937069805,17.371603596937167
410000000,Taman,2,1,1,Tanpa perabotan,Tidak Ada,1,50,91,-7.3683438,112.6824377,3.9403852286949537,3.464266893303672,3.0481512480639594,3.432360372737601,2.5748559697360305,6.009855957759396,3.2497486148517143,2.2509989113663464,3.715313514196297,5.1729988916059515,10.53363362168988,3.545405810597684,23.36911856909176
990000000,Waru,2,1,1,Tanpa perabotan,Tidak Ada,1,50,91,-7.3434451,112.7685874,1.3773391833947835,1.996591986447833,2.1701114603409626,3.593820910175113,1.4414149160324587,6.581760473425328,0.3849449750522403,1.6279901425770593,5.102823169913415,5.914417177830931,5.79397830578939,5.083964019331772,5.1011870397206005
900000000,Balongbendo,2,1,0,Tanpa perabotan,Tidak Ada,1,53,91,-7.4217,112.5322,13.817733754985147,5.633311883721431,6.851203125442745,20.825657647822325,7.105650917280584,21.494939892249818,19.873578324884207,1.7874400151432508,3.8789929303946247,6.643186608307286,29.542404693429454,3.8741381917402107,34.85677348259587
1650000000,Sidoarjo,4,3,0,"Air, Tanpa perabotan, Listrik, Teras",Keamanan 24 jam,2,70,91,-7.44726655,112.6959508,1.4352077098292284,0.824445534555247,1.782333433154027,2.0486381941266556,1.3849037536883855,1.085484708186347,1.6917013532281613,2.6769351737169758,4.218868394293735,5.217578258901046,14.364791005072773,3.176001425147047,18.06259924724867
1400000000,Waru,3,3,1,"Garasi, Air, Dapur terpadu, Sebagian perabotan","Keamanan, Rumah jaga",2,70,91,-7.350897,112.7384808,2.508679388733784,1.922518786422947,2.756028899301947,0.6890140912356743,3.410048316012851,2.601558912424345,0.1060569482398681,1.7298856512162373,1.2178065280715746,2.6941147957498957,5.183194247507433,1.198947377489931,
1960000000,Candi,4,3,3,"Internet, Balkon, Lemari pakaian bawaan, Berperabot lengkap, AC, Tangki air, Air","Taman atap, Keamanan 24 jam",3,70,91,-7.4615323,112.6885253,2.939287992911314,2.503194583259625,2.4537641245910016,3.8973325975580715,0.2606375930587376,3.3257847841750556,0.4501234553151389,0.7252288394731637,4.0878732923011984,3.647316827280037,16.522241592433463,4.4426567217954,15.992467812304103
568000000,Taman,2,1,1,"AC, Halaman, Tanpa perabotan, Dapur terpadu, Tangki air",Tidak Ada,1,70,91,-7.3778578,112.6411193,2.631206093507608,6.69648414414983,6.847380940591483,6.911361040957535,5.760949142718859,10.141742947148908,8.519256636685766,1.43156985803806,4.035794456023822,8.929282168243349,15.628108086564655,4.035794456023822,
325000000,Sukodono,2,1,0,Tanpa perabotan,Tidak Ada,1,70,91,-7.408064,112.6943559,1.389154200833594,2.53824308857895,3.0085170484463943,5.130514347478199,3.2397140275240415,5.936832631776462,1.4280240169929141,1.4975121703584269,6.007195848578388,9.492027830343732,10.63692050166826,6.007195848578388,22.549438473106225
594000000,Sidoarjo,2,1,1,"Garasi, Listrik, Air, Tanpa perabotan","Keamanan, Keamanan 24 jam",1,80,91,-7.4490842,112.6824377,1.3473270594145361,0.6310078657719297,0.7861428303968265,3.7714772200257545,1.3473270594145361,2.808323734085446,2.63163461271029,2.629095271965148,4.913653215338915,5.528613567726669,15.608630735870682,4.813430535689973,17.98022327916714
300000000,Taman,2,1,0,Tanpa perabotan,Tidak Ada,1,80,91,-7.3589157,112.6810879,3.9588870313689504,1.8922879611273187,1.7269925455652768,1.860381440561247,1.6307702969247724,5.065770284948138,3.45646025588053,1.2344084776832336,2.750366669974466,4.228913218794694,10.552135424363875,2.580458966375853,
450000000,Buduran,2,1,1,"Garasi, Pemandangan panorama, Air, Tanpa perabotan, Internet, Halaman, Listrik, Wifi","Keamanan, Area anak-anak, Rumah jaga, Cctv, Taman, Keamanan 24 jam",1,85,91,-7.425129,112.7230909,1.9103003698000902,1.3979537096236054,1.1061051005356428,1.0526762945523878,2.292918065434631,2.740648466165926,2.107458689324181,1.941617938784703,5.114345547745976,5.4945153920255425,8.711963206887251,4.531137011819095,22.156650809373637
790000000,Candi,3,2,2,"Balkon, Tangki air, Listrik, Teras, Halaman, Air, Tanpa perabotan, Deck","Keamanan, Keamanan 24 jam, Taman",2,91,91,-7.4869501,112.6973995,0.5143031565610723,3.7005441539138775,5.63275498167558,2.782798503710564,5.056800766961543,6.594604673465229,4.96529727125796,1.9456913651881889,4.324607315006433,4.721526121022625,18.47115715601192,4.238094693804197,14.294695369789903
480000000,Sedati,3,1,0,"Garasi, Tanpa perabotan, Air",Tidak Ada,1,91,91,-7.40345,112.76539,2.4788822798544543,5.001893364682755,1.1806350347142787,3.767396736032899,2.857526839663946,7.353805661059361,4.674069980585631,3.146445005252425,5.456108083273565,3.8782585688037603,3.8782585688037603,5.456108083273565,9.220021745744484
1700000000,Waru,3,1,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3433654,112.768599,1.3649679675151563,2.0578206047728376,2.2313400786659674,3.581449694295486,1.5218874558639834,6.642989091750334,0.37257375917261315,1.7084626824085842,5.164051788238419,5.994889717662456,5.7816070899097625,5.145192637656776,5.092216824331305
1000000000,Waru,6,3,0,Tanpa perabotan,Tidak Ada,3,91,91,-7.3608225,112.7293455,1.7585539533579413,1.1759079122890252,1.4738431706621862,2.23091835601544,2.079837782729738,1.5216889797505075,1.5745739099184408,1.9957475073265547,0.9276705337409571,1.7418308548083765,5.19051323836661,2.5877762429379336,
1700000000,Waru,4,2,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3433654,112.768599,1.3649679675151563,2.0578206047728376,2.2313400786659674,3.581449694295486,1.5218874558639834,6.642989091750334,0.37257375917261315,1.7084626824085842,5.164051788238419,5.994889717662456,5.7816070899097625,5.145192637656776,5.092216824331305
750000000,Gedangan,2,2,0,Tanpa perabotan,Tidak Ada,2,91,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
3250000000,Taman,5,3,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3742771,112.6395931,1.190093852345368,5.96179749920647,6.710333353801794,6.774313454167846,5.944511024317173,10.004695360359218,8.39538533129161,1.006884371467139,2.9734157035168227,7.866903415736353,15.491060499774964,2.9734157035168227,
2200000000,Waru,3,2,0,Tanpa perabotan,Tidak Ada,2,91,91,-7.3432711,112.7683327,1.3773391833947835,1.996591986447833,2.1701114603409626,3.593820910175113,1.4414149160324587,6.581760473425328,0.3849449750522403,1.6279901425770593,5.102823169913415,5.914417177830931,5.79397830578939,5.083964019331772,5.1011870397206005
14000000000,Waru,10,8,0,Tanpa perabotan,Tidak Ada,3,91,91,-7.3646948,112.7351961,2.05259134521871,1.1521206930791128,1.2474211776530832,2.6353292084885376,1.901440594363987,1.343291791384757,1.3961767215526903,0.28745860211822344,2.851526130863422,3.665686451930842,4.10841630472211,3.1641216453244363,
6250000000,Gedangan,2,1,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
800000000,Sidoarjo,3,1,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.4514112,112.6871692,1.270364248216997,0.9698529298016291,0.7848403798966858,3.3533179411005833,1.4340395183999552,2.390164455160275,1.8676852642238388,1.865145923478696,4.155329173355922,4.770289525743679,15.669470752046706,4.0551064937069805,17.371603596937167
1500000000,Gedangan,2,1,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
1600000000,Waru,3,2,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3433654,112.768599,1.3649679675151563,2.0578206047728376,2.2313400786659674,3.581449694295486,1.5218874558639834,6.642989091750334,0.37257375917261315,1.7084626824085842,5.164051788238419,5.994889717662456,5.7816070899097625,5.145192637656776,5.092216824331305
800000000,Gedangan,2,1,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
895000000,Waru,4,3,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.365102,112.7196817,0.5491252006724288,0.365902993481487,2.4763140130598025,3.97119082459861,2.4413989124259285,1.7430590424907904,1.5556203397180142,0.952478236308617,2.5880627916185985,2.03389041693323,5.606885942339516,4.3280487115211015,24.43595055382732
675000000,Gedangan,3,1,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
820000000,Gedangan,2,1,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
1250000000,Gedangan,3,2,0,Tanpa perabotan,Tidak Ada,1,91,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
1050000000,Gedangan,3,2,0,Tanpa perabotan,Tidak Ada,1,95,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
575000000,Gedangan,2,1,0,Tanpa perabotan,Tidak Ada,1,95,91,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
400000000,Sukodono,3,1,0,Tanpa perabotan,Tidak Ada,1,130,91,-7.394061,112.6738809,0.841154992744694,2.8766357093749213,3.90864948765988,5.892745571598778,0.28135023959614064,8.302342462761755,3.9226349198224835,1.3540240655938636,6.782730801011997,8.261277349832222,11.88669519974322,6.612823097413383,19.898868344567852
500000000,Buduran,2,1,0,Tanpa perabotan,Tidak Ada,1,160,91,-7.425129,112.7230909,1.9103003698000902,1.3979537096236054,1.1061051005356428,1.0526762945523878,2.292918065434631,2.740648466165926,2.107458689324181,1.941617938784703,5.114345547745976,5.4945153920255425,8.711963206887251,4.531137011819095,22.156650809373637
665000000,Krian,2,2,2,"Halaman, Listrik, Teras, Air, Tanpa perabotan","Keamanan, Taman, Kolam renang, Keamanan 24 jam",2,55,92,-7.4170186,112.5975167,6.156193880649969,2.903923464082248,1.546484403829594,15.046761853806135,1.8805635927371143,14.083608367865825,12.995006814304613,2.4757023490830083,2.556842363507485,2.1296302352409704,22.862611041907304,2.8706794521851777,28.607661388957872
500000000,Sidoarjo,2,1,0,Tanpa perabotan,Tidak Ada,1,93,93,-7.4514112,112.6871692,1.270364248216997,0.9698529298016291,0.7848403798966858,3.3533179411005833,1.4340395183999552,2.390164455160275,1.8676852642238388,1.865145923478696,4.155329173355922,4.770289525743679,15.669470752046706,4.0551064937069805,17.371603596937167
725000000,Sukodono,3,2,2,"Garasi, Halaman, Listrik, Teras, Balkon, Air, Tanpa perabotan, Wifi",Keamanan 24 jam,2,70,94,-7.394061,112.6738809,0.841154992744694,2.8766357093749213,3.90864948765988,5.892745571598778,0.28135023959614064,8.302342462761755,3.9226349198224835,1.3540240655938636,6.782730801011997,8.261277349832222,11.88669519974322,6.612823097413383,19.898868344567852
450000000,Sidoarjo,5,5,0,Tanpa perabotan,Tidak Ada,1,90,94,-7.4582209,112.712551,2.1163444994893865,1.0189079270798238,2.2489873013198025,3.0833290043496575,3.3062097140939803,1.0929832914670508,1.8984065210837657,2.7916222402854105,3.0350623339714944,3.4152321782510624,12.96953577401374,3.107904354180671,2.5409273680417934
575000000,Gedangan,2,1,0,Tanpa perabotan,Tidak Ada,1,94,94,-7.3917721,112.7306701,0.8115989833403509,1.2296907751802062,1.3762109137637843,4.585753044521643,1.4034353009796,3.817373400265077,0.5705500717107087,1.3373332734012966,1.0506060988884838,6.1397680608111616,4.81885224449152,1.0506060988884838,
1970000000,Waru,6,4,0,Tanpa perabotan,Tidak Ada,2,154,94,-7.3648088,112.7702037,2.154014974673377,2.5011484669775728,2.419929743622099,5.048522741810199,2.111954171631251,5.491002839745846,1.4281850915870702,1.6988384561597907,6.057158240261229,3.971785436818187,3.971785436818187,6.057158240261229,5.781722698656666
1300000000,Waru,6,2,2,Tanpa perabotan,Tidak Ada,2,120,95,-7.3431179,112.7736872,0.6109292480651447,3.4262563102253747,3.599775784118505,2.9087727759850135,1.118610109560059,8.011424797202872,3.173989205725259,2.0508607167169726,6.532487493690959,6.52312186409166,5.1089301715992885,6.513628343109316,3.6419727328314786
375000000,Krembung,2,1,1,"Garasi, Pemandangan panorama, Ruang layanan, Air, Tanpa perabotan, Dapur terpadu, Halaman, Ruang kantor, Listrik, Teras","Keamanan, Taman, Keamanan 24 jam, Area anak-anak, Rumah jaga",1,150,95,-7.50875445,112.6226665,4.047952020812177,10.390887302083632,11.026313884483448,10.243300529016283,8.071318606008576,14.294882158460563,9.489830731736859,9.12792718793622,7.255431005340285,14.434849740567536,26.84448635977937,7.255431005340285,21.431411430207987
1600000000,Sidoarjo,3,2,0,Tanpa perabotan,Tidak Ada,1,36,96,-7.4497718,112.7015495,1.418867546113402,1.3473282165336105,1.6196508465489468,1.1611435311078238,1.125437344093236,1.7112317906415684,0.8042066902093296,2.8773550012846476,2.9627882173951483,3.9766351559257362,13.48333016014807,2.288506762128217,0.5015150382374634
599900000,Gedangan,2,2,0,Tanpa perabotan,Tidak Ada,1,38,96,-7.4085499,112.709222,1.7282694591855436,1.5554198759491353,3.798551011748304,3.9361044970409065,2.492492674044156,5.311535949395228,1.3998599203040918,1.4949598584742765,3.970142954240827,8.500301765434726,8.599867607330697,3.970142954240827,21.557712408197222
564400000,Sedati,2,1,1,"Garasi, AC, Kabel video, Tangki air, Listrik, Teras, Internet, Pemandangan panorama, Halaman, Air, Tanpa perabotan, Wifi","Keamanan, Gym, Taman, Rumah jaga, Keamanan 24 jam, Cctv, Area anak-anak, Panggang, Akses bagi penyandang disabilitas",1,44,96,-7.3717382,112.7637336,1.055519877025291,2.530923798102005,2.379729331388422,5.851397800947302,0.9257784557090415,4.842332909048748,1.4579604227115026,0.3438129111791732,5.271921530692562,2.61675989183757,1.7440892700706567,5.39617650965365,7.514619112655263
588000000,Sukodono,2,1,1,"Garasi, AC, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Perapian, Air, Rubanah, Deck, Wifi, Internet, Balkon, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Alarm, Gas alam, Ruang kantor, Listrik, Teras, Fully fenced","Keamanan, Gym, Area anak-anak, Sauna, Taman, Taman atap, Rumah jaga, Lapangan tenis, Spa, Cctv, Kolam renang, Angkat, Pustaka, Pramutamu, Panggang, Akses bagi penyandang disabilitas, Keamanan 24 jam",1,60,96,-7.39308949,112.6759274,1.0082690386966058,3.0437497553268322,4.0757635336117914,5.8560780586614465,0.44846428554805245,8.469456508713668,3.8859674068851517,1.5211381115457752,6.746063288074664,8.224609836894892,12.053809245695131,6.576155584476051,19.862200831630517
285000000,Sidoarjo,2,1,1,"Air, Tanpa perabotan",Keamanan 24 jam,1,65,96,-7.412324,112.5378369,14.107773876552127,4.521358591772457,5.73924983349377,19.679890962921075,5.993697625331609,20.980962778580064,19.675099372211758,0.17646865657484465,4.247567860248099,5.531233316358311,28.396638008528203,4.535996651429462,33.71100679769462
756000000,Waru,2,1,1,"Garasi, AC, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Lemari pakaian bawaan, Ruang kantor, Listrik, Teras, Wifi, Internet, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Gas alam, Air, Tanpa perabotan, Deck","Keamanan, Gym, Area anak-anak, Sauna, Taman, Taman atap, Rumah jaga, Lapangan tenis, Spa, Cctv, Kolam renang, Angkat, Pustaka, Pramutamu, Panggang, Akses bagi penyandang disabilitas, Keamanan 24 jam",1,65,96,-7.3468093,112.7792692,2.6085820284585606,3.0051649440104358,3.221622247851097,2.465693997073632,0.2242443759264464,7.7705492205013265,0.4348390176600695,1.278722228356031,6.291611916989413,5.432035044878791,4.665851392687907,6.27275276640777,3.1988939539200976
