Harga_Asli,kecamatan,bedroom,bathrooms,jumlah_guest_toilet,lantai,area_digunakan,luas_tanah,latitude,longitude,dist_SD,dist_SMP,dist_SMA_SMK,dist_Universitas,dist_Fasilitas_Kesehatan,dist_Mall,dist_Supermarket,dist_Minimarket,dist_Stasiun,dist_Terminal,dist_Bandara,dist_Halte,dist_Entry_Exit_Tol,road_score,has_exit_tol,AC,Air,Alarm,Balkon,Berperabot lengkap,Dapur lengkap,Dapur terpadu,Deck,Fully fenced,Garasi,Gas alam,Halaman,Halaman terbuka,Internet,Jacuzzi,Jaringan internet,Kabel video,Kitchen set,Lemari pakaian bawaan,Listrik,Pagar penuh,Pemanas ruangan,Pemanasan,Pemandangan panorama,Pendingin ruangan (AC),Perapian,Ruang kantor,Ruang layanan,Rubanah,Sebagian perabotan,Setengah terpisah,Sistem Alarm,TV kabel,Tangki air,Tanpa perabotan,Teras,Wifi,Akses bagi penyandang disabilitas,Angkat,Area anak-anak,BBQ Area,Cctv,Gym,Keamanan,Keamanan 24 jam,Kolam renang,Lapangan tenis,Panggang,Pramutamu,Pustaka,Rumah jaga,Sauna,Spa,Spa dan Sauna,Taman,Taman atap,Taman bermain anak,Tidak Ada
130,Waru,3,2,0,1,54,120,-7.344766,112.7703313,1.491886382,2.167864058,2.341383532,3.708368109,0.987286421,6.753032545,3.973584538,1.365041867,5.274095242,6.08568925,5.908525504,5.255236091,4.441568065,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.5,Krian,2,1,1,32,37,80,-7.4035807,112.5985785,5.541533958,3.20246619,3.073874225,13.27050307,3.226958794,13.44270902,13.02399991,2.028270585,2.40567597,2.453629934,21.56767789,2.360254248,27.3016189,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
46.43,Gedangan,2,1,1,1,41,90,-7.3977218,112.7226611,1.568168457,1.97095397,1.3611952,4.023094415,1.330240456,4.098215701,1.121283207,0.976811638,1.532787143,6.710219007,6.162511796,1.532787143,19.6071994,3,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
67.5,Gedangan,3,1,0,1,160,142,-7.3885133,112.7322946,0.293057018,1.308594815,0.5520178,5.005422535,0.884893335,3.298831435,0.996987213,0.818791308,0.532064133,5.621226095,4.300310279,1.125763389,81.19501354,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,Sidoarjo,3,2,2,2,70,108,-7.4510326,112.6680905,2.911212134,2.360824394,0.75499009,5.762138352,2.911212134,4.798984866,2.964129477,1.61920958,4.296941261,5.993320725,17.17251581,4.449515683,18.01579315,5,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
39,Buduran,2,1,0,1,36,72,-7.436595,112.694927,2.305282635,1.091080798,3.925477366,3.50384699,4.093047567,2.540693504,3.146910149,25.70403532,5.67407719,6.67435079,15.58889553,4.631210221,27.31766661,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,Sidoarjo,2,1,1,1,36,72,-7.4540491,112.7066448,1.329265792,1.199338443,1.227777695,0.816918377,1.117265542,1.37170299,1.000657349,2.333336452,2.185836562,3.394768865,13.33977515,0.959526932,1.632499152,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Waru,3,3,0,2,200,200,-7.3423873,112.7160201,3.90456633,3.026421859,3.174824613,5.461398662,3.681349585,2.62780336,5.140976759,2.453014206,3.575371797,2.305481959,8.585039466,3.905953331,81.19501354,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Candi,2,2,0,2,59,59,-7.4869445,112.6970147,0.481944784,3.668185782,5.60039661,2.750440132,5.013499874,6.562246301,4.932938899,1.913332993,4.292248943,4.689167749,18.43879878,4.205736322,14.262337,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145,Krembung,4,2,0,1,225,180,-7.5081,112.6206,3.849916646,10.70246903,11.08207309,10.55488226,8.382900339,14.35064136,11.39939246,9.183686388,7.311190206,14.49060894,26.90024556,7.311190206,21.48717063,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.1,Sidoarjo,2,1,1,1,38,72,-7.412324,112.5378369,14.10777388,4.521358592,5.739249833,19.67989096,5.993697625,20.98096278,19.67509937,0.176468657,4.24756786,5.531233316,28.39663801,4.535996651,33.7110068,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
49.9,Buduran,3,2,0,1,36,78,-7.436595,112.694927,2.305282635,1.091080798,3.925477366,3.50384699,4.093047567,2.540693504,3.146910149,25.70403532,5.67407719,6.67435079,15.58889553,4.631210221,27.31766661,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48.5,Buduran,2,1,1,1,72,72,-7.4281,112.7234,2.617249431,1.152818819,0.415437041,0.31716242,2.280627294,2.14572566,1.512535883,1.346695133,4.519422742,4.899592586,9.418912268,3.936214206,22.86359987,3,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
41.1,Waru,2,1,1,1,40,84,-7.3503078,112.7674661,1.10438002,1.229006217,1.445463521,3.972977345,0.373224262,5.970825657,4.238193775,0.837264716,4.491888353,5.123691752,3.893532255,4.473029203,5.266527028,4,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
110,Waru,5,2,0,2,46,78,-7.3503078,112.7674661,1.10438002,1.229006217,1.445463521,3.972977345,0.373224262,5.970825657,4.238193775,0.837264716,4.491888353,5.123691752,3.893532255,4.473029203,5.266527028,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,Tulangan,3,2,0,1,100,90,-7.4726134,112.6675398,3.788485157,4.410160492,3.569610887,7.48807905,3.967491241,6.838179161,3.886930266,1.67122419,3.414253244,6.978146743,19.38778336,3.441593893,14.73138427,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57.5,Gedangan,2,1,0,1,95,91,-7.3917721,112.7306701,0.811598983,1.229690775,1.376210914,4.585753045,1.403435301,3.8173734,0.570550072,1.337333273,1.050606099,6.139768061,4.818852244,1.050606099,81.19501354,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,Waru,2,1,1,1,54,90,-7.3503078,112.7674661,1.10438002,1.229006217,1.445463521,3.972977345,0.373224262,5.970825657,4.238193775,0.837264716,4.491888353,5.123691752,3.893532255,4.473029203,5.266527028,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,Sukodono,2,1,1,1,100,60,-7.394061,112.6738809,0.841154993,2.876635709,3.908649488,5.892745572,0.28135024,8.302342463,3.92263492,1.354024066,6.782730801,8.26127735,11.8866952,6.612823097,19.89886834,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42.5,Sedati,2,1,0,1,90,36,-7.40573552,112.7613933,2.506541114,5.029552199,1.235679044,4.461970855,2.912570849,7.408849671,4.701728815,2.92938413,5.511152093,4.563461083,3.793785723,5.511152093,12.05873884,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69.5,Balongbendo,2,1,0,1,400,200,-7.4217,112.5322,13.81773375,5.633311884,6.851203125,20.82565765,7.105650917,21.49493989,19.87357832,1.787440015,3.87899293,6.643186608,29.54240469,3.874138192,34.85677348,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.3,Gedangan,2,1,1,1,40,90,-7.3896762,112.7279598,0.158767307,1.777257755,1.21182274,4.456698371,0.27487645,2.68881455,0.927586993,0.208774423,0.08462473,5.01120921,4.714349383,0.08462473,81.19501354,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
86,Waru,2,2,0,1,36,78,-7.3668153,112.7658126,1.905475328,2.25260882,2.119636345,5.228072405,1.76932612,4.979524959,1.179645445,1.187360575,5.756864842,3.460307556,2.230148059,5.756864842,7.236304135,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,Waru,2,1,0,1,36,72,-7.35128,112.8135304,7.119939325,7.687928902,7.904386206,2.392593274,4.822698096,12.45331318,6.576525701,4.785520262,10.97437587,8.053375419,1.468243843,10.95551672,4.819193499,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.5,Taman,2,1,0,1,105,105,-7.3589157,112.6810879,3.958887031,1.892287961,1.726992546,1.860381441,1.630770297,5.065770285,3.456460256,1.234408478,2.75036667,4.228913219,10.55213542,2.580458966,81.19501354,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,Taman,4,2,0,2,36,72,-7.367875,112.6955381,1.770722808,3.006517644,2.584171624,2.885873475,2.526621694,4.295227401,0.765647281,1.963462171,3.225242765,4.024043015,8.363971201,3.055335062,23.44773693,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,Waru,4,2,2,1,85,112,-7.34506052,112.7493553,1.973121751,1.104049452,2.249853454,2.348836581,1.92779605,4.271611164,1.7761092,2.861977494,2.88785878,4.364167047,5.566344343,2.868999629,81.19501354,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.2,Buduran,2,1,1,1,80,130,-7.4257956,112.7229641,2.239319023,0.852798543,0.79336745,0.485866939,2.563474585,2.428572951,1.795383175,1.629542424,4.802270033,5.182439877,9.04098186,4.219061497,22.48566946,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47.105,Krian,2,1,1,1,40,75,-7.40299,112.5873906,5.680902608,1.908363811,1.678408623,13.40987172,1.932856415,14.67713014,13.78695269,0.734168206,1.111573591,1.159527555,22.12661877,1.066151869,27.44098755,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0
87.5,Buduran,2,1,0,1,90,102,-7.4300171,112.6957181,5.80997432,5.460280774,1.565939406,3.359154407,1.384347187,4.261883119,4.189153669,24.328344,5.529384607,6.427788206,13.76230712,4.486517638,25.94197528,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,Gedangan,2,1,0,1,72,72,-7.386163,112.7499239,4.235466689,5.213631153,5.116929257,7.856947896,4.010352851,5.262978053,5.230627007,2.806060044,4.587903839,4.340427423,2.121971006,4.712158818,7.608638838,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75.5,Gedangan,2,1,0,1,200,180,-7.3885636,112.732315,0.293057018,1.308594815,0.5520178,5.005422535,0.884893335,3.298831435,0.996987213,0.818791308,0.532064133,5.621226095,4.300310279,1.125763389,81.19501354,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Waru,4,2,0,1,88,88,-7.347262,112.7530496,1.184443275,0.315370976,1.461174978,2.551526556,1.139117574,4.47430114,1.978799176,2.073299018,3.090548755,4.566857023,5.19740644,3.071689605,0.559782252,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sidoarjo,5,3,1,2,90,120,-7.4520511,112.6849812,1.968899937,1.252580743,1.408852771,4.643752898,2.150138893,3.680599412,2.575831061,2.682934321,5.582990241,5.605022309,16.23020361,5.482767562,17.86538313,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Waru,3,2,2,2,60,72,-7.36463451,112.7344449,1.900685789,1.11428425,1.095515622,2.758319896,1.749535038,1.191386235,1.244271165,0.135553046,2.699620575,3.513780896,4.231406992,3.287112332,81.19501354,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Waru,3,2,0,2,126,170,-7.3399267,112.7562893,2.597476493,2.50980273,2.680404847,4.610746191,2.552150792,6.533520774,1.977784907,0.687217669,5.14976839,6.626076658,6.357688631,5.130909239,4.310022946,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Sedati,2,1,0,1,36,72,-7.3951247,112.8082562,0.818135689,9.157496431,6.313394338,3.048718921,5.975452667,10.67699807,8.495617132,3.878478723,9.970136162,3.725241879,3.825548737,10.13624972,8.687826904,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,Waru,3,3,0,2,36,72,-7.3423873,112.7160201,3.90456633,3.026421859,3.174824613,5.461398662,3.681349585,2.62780336,5.140976759,2.453014206,3.575371797,2.305481959,8.585039466,3.905953331,81.19501354,3,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39,Waru,2,1,1,1,39,105,-7.344766,112.7703313,1.491886382,2.167864058,2.341383532,3.708368109,0.987286421,6.753032545,3.973584538,1.365041867,5.274095242,6.08568925,5.908525504,5.255236091,4.441568065,3,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
95,Gedangan,3,2,0,1,156,78,-7.3970813,112.7469881,1.393572052,2.765523232,2.235817729,5.890542444,3.233179537,6.086932901,2.812403687,2.081732913,3.320165599,5.395557867,4.338891018,3.320165599,9.728402521,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,Tulangan,2,1,1,1,65,100,-7.4812926,112.6468606,6.327984246,6.601769438,5.761219833,8.924023122,6.159100187,9.029788107,6.078539212,3.862833136,1.990336954,9.169755689,21.57939231,1.990336954,16.16631738,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,Candi,3,2,2,2,70,90,-7.4622498,112.6958457,3.261169406,3.210982783,2.260083247,3.340574432,1.375491319,4.033572984,1.717050309,0.900919972,3.531115127,3.090558662,15.96548343,3.885898556,15.93557965,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
47.5,Wonoayu,1,1,0,1,300,180,-7.446138,112.6514882,3.785473978,3.578061409,2.194564528,7.52916114,4.678234921,6.566007654,4.944646087,3.466680612,2.316424651,7.973837334,18.28095985,2.316424651,19.3192694,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,Waru,5,3,3,2,181,181,-7.3607893,112.7199411,0.272197784,0.680401317,2.34418542,3.582716187,2.309270319,1.307397616,1.423491746,1.032460043,2.199588154,1.348025439,5.474757349,3.939574074,26.51636596,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,Waru,22,6,0,2,36,72,-7.3588392,112.7583752,0.705553645,0.679717036,0.443849056,3.793098972,0.750879346,4.501491454,0.670132861,2.447943576,4.332121171,4.573032165,3.342872668,4.332121171,5.702783243,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,Candi,2,1,0,1,150,54,-7.4727733,112.7236749,0.441250326,0.515900882,1.049564528,1.806107758,0.275552377,3.518087085,2.55295417,0.253552436,2.915331731,1.863168178,14.91149356,2.988173751,5.296416231,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59.2,Sidoarjo,2,1,1,1,80,107,-7.4490842,112.6824377,1.347327059,0.631007866,0.78614283,3.77147722,1.347327059,2.808323734,2.631634613,2.629095272,4.913653215,5.528613568,15.60863074,4.813430536,17.98022328,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.275,Tulangan,2,1,1,1,44,90,-7.4812926,112.6468606,6.327984246,6.601769438,5.761219833,8.924023122,6.159100187,9.029788107,6.078539212,3.862833136,1.990336954,9.169755689,21.57939231,1.990336954,16.16631738,4,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
29.9,Tanggulangin,2,1,0,1,339,339,-7.49958,112.69992,1.942634472,2.126644492,5.456488541,2.543793718,5.343235498,7.338986095,6.191868166,0.371791703,2.095439949,5.465907543,19.21553858,2.008927328,15.22386431,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,Waru,3,1,0,1,27,72,-7.3450183,112.7493425,1.973121751,1.104049452,2.249853454,2.348836581,1.92779605,4.271611164,1.7761092,2.861977494,2.88785878,4.364167047,5.566344343,2.868999629,81.19501354,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57.5,Sukodono,2,1,1,1,110,135,-7.39312872,112.6957822,0.103835462,1.733750918,5.133164406,6.542039366,2.538656992,5.908061889,1.578190962,1.247328851,4.515031581,6.086916198,9.144756234,4.515031581,19.80478366,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53.485,Krian,2,1,1,1,70,90,-7.4000488,112.5747019,7.967997256,1.341769083,2.496467976,15.69696637,2.750915768,17.26583673,16.37565928,1.487147602,2.451695409,2.218714378,24.41371341,2.550641403,29.7280822,5,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
65,Sidoarjo,3,2,0,1,36,108,-7.4463004,112.7107433,0.3044706,0.3044706,1.782048975,1.062920646,0.543464587,0.797902035,1.237046631,1.259360575,2.960531753,3.340701597,12.04938436,1.625104054,1.779859433,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,Sedati,2,1,1,1,40,72,-7.37335749,112.7590457,0.82665826,3.274501714,3.038633734,5.623633589,1.189754945,5.00815076,2.30988266,0.042011231,4.464772584,2.87720226,0.936940323,4.589027563,8.297567921,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Sukodono,2,1,0,1,90,36,-7.3981,112.6737,0.513068847,2.548549563,3.580563342,6.427050762,0.758751938,7.974256317,4.854435118,1.025937919,7.427174055,8.79558254,12.42100039,7.427174055,20.43317354,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.5,Krian,2,1,0,1,110,72,-7.40299,112.5873906,5.680902608,1.908363811,1.678408623,13.40987172,1.932856415,14.67713014,13.78695269,0.734168206,1.111573591,1.159527555,22.12661877,1.066151869,27.44098755,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,Waru,4,2,2,1,130,90,-7.3435939,112.7688649,1.252556944,2.021316274,2.194835748,3.469038671,1.226615859,6.606484761,0.444850186,1.604371304,5.127547457,5.939141465,5.669196067,5.108688307,4.202238628,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58.04,Buduran,2,1,1,1,45,78,-7.4251569,112.7230062,1.91030037,1.39795371,1.106105101,1.052676295,2.292918065,2.740648466,2.107458689,1.941617939,5.114345548,5.494515392,8.711963207,4.531137012,22.15665081,3,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0
